,caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy,occupationalTitleDeVries,hisco,ordering,district,label,wkt,concat1854,locatiepunt,straat1909,nr1909,tvg1909,buurt1876,straat1876,steeg1876,nr1876,tvg1876,buurt1853,nr1853,tvg1853,concat1853,sectie1832,perceelnr1832,tvg1832,concat1832,WKT,nummer
91,1,104751,P,59,43,N-Brabant steden,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,36,Ned. Israelitisch,Z-Holl. steden,8,2,0,-1,78,90,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,236,4,4,4,12,6,61,3,4,koopman,41025,15,https://adamlink.nl/geo/district/buurt-p/142,P,"POLYGON((4.900321 52.36906,4.906246 52.366815,4.901114 52.36579,4.900698 52.366596,4.899644 52.36706,4.898259 52.367379,4.900321 52.36906))",P59,23188.0,,,,p,Nieuwe Amstelstraat,,49.0,,p,59.0,,P59,h,1295.0,,h1295,POINT (121972.49116594 486641.839209987),23188.0
92,1,104801,G,362,60,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Nederlands Hervormd,gehuwd,56,Evangelisch Luthers,Amsterdam,0,1,0,-1,425,93,53,1817,vader overleden,240,makelaar,apotheker,oom/neef man,zonder,geen familie,wijnkoopman,geen familie,arts,geen familie,24,20,104802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,571,6,4,4,3,6,68,4,6,makelaar,44100,7,https://adamlink.nl/geo/district/buurt-g/120,G,"POLYGON((4.888539 52.372223,4.888793 52.373206,4.889333 52.37453,4.892202 52.377058,4.893952 52.376685,4.894007 52.376489,4.891951 52.375108,4.890829 52.373887,4.890558 52.373282,4.890619 52.372546,4.889522 52.372247,4.888825 52.372173,4.888539 52.372223))",G362,2220.0,Singel,185.0,,G,Singel,,185.0,,G,362.0,,G362,F,1329.0,,F1329,POINT (121097.277130435 487410.548829257),2220.0
93,1,104851,TT,473,32,Amsterdam,260,onderwijzer,als in bev.register,Evangelisch Luthers,gehuwd,31,Evangelisch Luthers,randgemeenten,3,1,1,ander familielid,104,62,4,1849,ambachtsman,zonder,vrij beroep,predikant,broer/zwager man,zonder,broer/zwager vrouw,arts,broer/zwager vrouw,huispersoneel,geen familie,27,26,104852,weduwe,randgemeenten,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,170,5,4,2,7,4,42,2,3,onderwijzer,13200,44,https://adamlink.nl/geo/district/buurt-tt/105,TT,"POLYGON((4.888458 52.380482,4.890866 52.38329,4.891042 52.388538,4.891546 52.388752,4.891191 52.389573,4.890855 52.389832,4.89023 52.389943,4.890056 52.390039,4.890237 52.390485,4.891095 52.390391,4.891702 52.390175,4.891977 52.389881,4.893515 52.385879,4.894132 52.385919,4.894378 52.384878,4.89407 52.384756,4.894266 52.383798,4.894121 52.383579,4.89431 52.383202,4.897594 52.380814,4.896846 52.380396,4.894279 52.378804,4.889932 52.379655,4.888458 52.380482))",TT473,6564.0,,,,tt,Haarlemmerstraat,,130.0,,tt,473.0,,TT473,d,6333.0,,d6333,POINT (121155.643332926 488255.820094082),6564.0
94,1,104901,WW,60,48,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,56,Rooms Katholiek,Amsterdam,0,1,0,-1,45,34,34,1830,"losse arb., venter",vader overleden,werklieden,"losse arb., venter",vader man,hoofdarbeider,geen familie,boekhouder,geen familie,ov. zelfstandigen,geen familie,25,32,104902,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,3,3,3,3,2,24,2,4,240,-1,47,https://adamlink.nl/geo/district/buurt-ww/103,WW,"POLYGON((4.884654 52.388442,4.884597 52.387981,4.884087 52.387338,4.883768 52.387147,4.883089 52.387122,4.882525 52.38684,4.88247 52.386646,4.882635 52.386361,4.883303 52.385979,4.883322 52.385398,4.882429 52.384852,4.882023 52.384847,4.881346 52.384708,4.881004 52.384438,4.880934 52.384091,4.881173 52.383669,4.881283 52.383224,4.881145 52.382887,4.880821 52.382584,4.880238 52.382374,4.87971 52.382126,4.879527 52.38191,4.879525 52.381571,4.879783 52.381179,4.879788 52.380741,4.879514 52.380385,4.879042 52.380115,4.87828 52.379844,4.878149 52.379728,4.878027 52.379614,4.878265 52.37926,4.878455 52.378846,4.87819 52.378339,4.877958 52.378104,4.877604 52.377748,4.877053 52.377398,4.876576 52.377064,4.876591 52.376792,4.876843 52.37634,4.876834 52.376053,4.87658 52.375599,4.876263 52.375326,4.875894 52.375203,4.875193 52.375027,4.874986 52.374739,4.875102 52.374369,4.866244 52.372262,4.873158 52.379223,4.873412 52.379662,4.873458 52.379995,4.873304 52.380477,4.870734 52.38554,4.873127 52.385588,4.868156 52.394996,4.868859 52.394977,4.869884 52.394959,4.870879 52.395325,4.872842 52.395326,4.876339 52.396051,4.878298 52.397343,4.8797 52.395703,4.880393 52.393351,4.883107 52.391248,4.886519 52.390764,4.890237 52.390485,4.890056 52.390039,4.88927 52.389749,4.887964 52.389525,4.885843 52.389425,4.884834 52.389119,4.884654 52.388442))",WW60,,,,,,,,,,,,,,,,,,,
95,1,104951,K,427,54,Amsterdam,WARENHANDEL,koopman,als in bev.register,Hersteld Luthers,gehuwd,47,Hersteld Luthers,Amsterdam,0,2,0,-1,92,160,320,1825,zonder,suikerraffinadeurs,koopman,suikerraffinadeurs,vader vrouw,koopman,geen familie,makelaar,geen familie,stadhuisambtenaar,stadhuisambtenaar,25,18,104952,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,572,4,5,6,4,6,61,4,5,koopman,41025,10,https://adamlink.nl/geo/district/buurt-k/135,K,"POLYGON((4.901199 52.374153,4.900958 52.373567,4.90125 52.373394,4.900979 52.372781,4.900397 52.372436,4.900106 52.372517,4.898741 52.371036,4.89691 52.371489,4.895855 52.371864,4.898759 52.374124,4.8996 52.374724,4.90029 52.374527,4.900615 52.374425,4.901252 52.37424,4.901199 52.374153))",K427,4622.0,,,,K,Geldersche kade,,88.0,,K,427.0,,K427,G,1960.0,,G1960,POINT (121877.866230482 487465.679506976),4622.0
96,1,105001,K,598,33,Overijssel steden,TUSSENHANDEL,commissionair,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,2,0,-1,0,146,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,1,5,3,3,6,65,2,3,commissionair,42230,10,https://adamlink.nl/geo/district/buurt-k/135,K,"POLYGON((4.901199 52.374153,4.900958 52.373567,4.90125 52.373394,4.900979 52.372781,4.900397 52.372436,4.900106 52.372517,4.898741 52.371036,4.89691 52.371489,4.895855 52.371864,4.898759 52.374124,4.8996 52.374724,4.90029 52.374527,4.900615 52.374425,4.901252 52.37424,4.901199 52.374153))",K598,4792.0,,,,K,Oudezijds Voorburgwal,,45.0,,K,598.0,,K598,G,1779.0,,G1779,POINT (121783.23993861 487507.699912862),4792.0
97,1,105051,U,146,50,Amsterdam,TUSSENHANDEL,commissionair,als in bev.register,Rooms Katholiek,gehuwd,49,Rooms Katholiek,Amsterdam,7,4,0,-1,115,328,320,1822,koopman,makelaar,koopman,makelaar,broer/zwager vrouw,boekhouder,geen familie,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,19,18,105052,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,763,5,6,6,13,6,65,4,5,commissionair,42230,20,https://adamlink.nl/geo/district/buurt-u/148,U,"POLYGON((4.904375 52.377763,4.905516 52.377835,4.910012 52.37734,4.910877 52.377132,4.912157 52.377455,4.913833 52.377658,4.916426 52.377441,4.93182 52.375252,4.931883 52.373968,4.915007 52.376318,4.914192 52.37633,4.913309 52.375904,4.908649 52.373318,4.914176 52.370924,4.921924 52.368433,4.923755 52.367897,4.924299 52.367748,4.925189 52.36757,4.925757 52.367482,4.926525 52.367243,4.926552 52.366979,4.926457 52.366646,4.926428 52.365854,4.926343 52.365695,4.92463 52.365605,4.923621 52.36542,4.923143 52.365071,4.922991 52.364881,4.92109 52.365017,4.922303 52.365754,4.910657 52.369528,4.910897 52.370103,4.910674 52.370197,4.910324 52.370124,4.9097 52.370234,4.908148 52.371164,4.906362 52.372056,4.904847 52.372978,4.903691 52.373721,4.903266 52.374263,4.903237 52.374663,4.903404 52.375199,4.904375 52.377763))",U146,26661.0,,,,u,Binnenkant,,26.0,,u,146.0,,U146,g,4233.0,,g4233,POINT (122144.420222749 487397.286193424),26661.0
98,1,105101,C,306,84,ov. N-Holland,WARENHANDEL,winkelier,als in bev.register,Rooms Katholiek,weduwnaar,-1,-1,-1,1,1,0,-1,64,49,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,4,3,2,3,2,22,2,8,winkelier,41030,3,https://adamlink.nl/geo/district/buurt-c/141,C,"POLYGON((4.900106 52.372517,4.900397 52.372436,4.900723 52.372217,4.901212 52.370906,4.901358 52.370555,4.901539 52.370337,4.901948 52.370135,4.901598 52.37002,4.900876 52.369511,4.898259 52.367379,4.896161 52.367484,4.895434 52.367454,4.898741 52.371036,4.900106 52.372517))",C306,19927.0,,,,c,Kloveniersburgwal,,11.0,,c,306.0,,C306,g,3167.0,,g3167,POINT (121817.175376684 487216.391081072),19927.0
99,1,105201,M,435,27,ov. Z-Holland,VERKEERSWEZEN,cargadoors,als in bev.register,Nederlands Hervormd,gehuwd,26,Nederlands Hervormd,Amsterdam,1,1,0,-1,53,112,58,1852,predikant,ambachtsman,cargadoors,zonder,broer/zwager man,arts,broer/zwager man,koopman,oom/neef vrouw,ambachtsman,oom/neef vrouw,26,25,105202,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,4,5,4,4,1,14,3,2,cargadoors,22290,12,https://adamlink.nl/geo/district/buurt-m/132,M,"POLYGON((4.901754 52.378598,4.903181 52.378138,4.902204 52.376096,4.901252 52.37424,4.900615 52.374425,4.90029 52.374527,4.8996 52.374724,4.89918 52.374824,4.897994 52.375261,4.897884 52.375194,4.897057 52.375528,4.898727 52.376796,4.901754 52.378598))",M435,166.0,Nieuwe Brugsteeg,2.0,,M,Nieuwe Brugsteeg,,2.0,,M,435.0,,M435,G,383.0,,G383,POINT (121766.634081344 487736.061084252),166.0
100,1,105151,L,54,58,Amsterdam,WARENHANDEL,winkelier,als in bev.register,Rooms Katholiek,gehuwd,50,Rooms Katholiek,Amsterdam,6,2,0,-1,85,84,39,1822,240,winkelier,winkelier,240,vader man,winkelier,vader vrouw,timmerman,geen familie,stadhuisambtenaar,stadhuisambtenaar,27,24,105152,ongehuwd,Amsterdam,1832,zonder,vader overleden,winkelier,zonder,vader man,ambachtsman,broer/zwager man,"timmerman, makelaar",2,bakker,geen familie,37,29,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,4,4,3,10,2,22,3,5,winkelier,41030,11,https://adamlink.nl/geo/district/buurt-l/119,L,"POLYGON((4.897594 52.380815,4.901754 52.378598,4.898727 52.376796,4.897057 52.375528,4.895646 52.376075,4.895664 52.376129,4.895396 52.376197,4.895006 52.37623,4.894275 52.37626,4.894007 52.376489,4.893952 52.376685,4.892202 52.377058,4.894279 52.378804,4.896846 52.380396,4.897594 52.380815))",L54,3133.0,,,,L,Nieuwendijk,,23.0,,L,54.0,,L54,F,4029.0,,F4029,POINT (121509.997927947 487954.343085981),3133.0
101,1,105301,KK,502,54,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Doopsgezind,gehuwd,53,Doopsgezind,Amsterdam,4,1,1,ander familielid,0,190,179,1823,vader overleden,koopman,makelaar,commissionair,geen familie,koopman,geen familie,fabrikanten,geen familie,koopman,geen familie,23,22,105302,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,1,5,5,8,6,65,3,5,comm. in effecten,44140,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK502,13013.0,,,,kk,Prinsengracht,,483.0,,kk,502.0,,KK502,e,3424.0,,e3424,POINT (120665.318064368 486986.586396155),13013.0
102,1,105351,CC,481,55,Amsterdam,258,boekhouder,als in bev.register,Nederlands Hervormd,gehuwd,54,Nederlands Hervormd,Z-Holl. steden,2,1,0,-1,38,88,10,1830,boekhouder,vader overleden,kantoorbediende,boekhouder,vader man,makelaar,broer/zwager man,zonder,geen familie,zonder,geen familie,31,31,105352,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,3,4,2,5,3,32,2,5,boekhouder,33110,28,https://adamlink.nl/geo/district/buurt-cc/125,CC,"POLYGON((4.881141 52.363469,4.886428 52.365963,4.889451 52.364267,4.887952 52.362607,4.887767 52.362674,4.886845 52.36156,4.886772 52.361492,4.886631 52.361399,4.88637 52.361264,4.886167 52.361116,4.885228 52.360338,4.884879 52.360676,4.884723 52.361209,4.884438 52.361467,4.883967 52.361699,4.883473 52.361727,4.882573 52.361716,4.881868 52.361883,4.881719 52.362022,4.881617 52.362259,4.881614 52.362516,4.881593 52.362772,4.88156 52.362984,4.881366 52.363269,4.881141 52.363469))",CC481,16735.0,,,,cc,Prinsengracht,,486.0,,cc,481.0,,CC481,i,2907.0,,i2907,POINT (120812.773589015 486369.926348526),16735.0
103,1,105401,X,524,41,Z-Holl. steden,251,arts,als in bev.register,Evangelisch Luthers,gehuwd,35,Nederlands Hervormd,ov. Z-Holland,4,3,0,-1,0,250,38,1841,arts,zonder,arts,wijnkoopman,broer/zwager man,arts,oom/neef man,koopman,oom/neef vrouw,advocaat,geen familie,28,23,105402,ongehuwd,ov. Z-Holland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,1,6,3,9,2,23,3,4,arts,6105,23,https://adamlink.nl/geo/district/buurt-x/127,X,"POLYGON((4.889485 52.367234,4.890137 52.367129,4.891595 52.366924,4.893014 52.366877,4.893521 52.366977,4.895835 52.366326,4.895825 52.36613,4.895997 52.363397,4.892446 52.363845,4.889451 52.364267,4.886428 52.365963,4.88795 52.36668,4.889485 52.367234))",X524,17536.0,,,,x,Keizersgracht,,629.0,,x,524.0,,X524,i,1152.0,,i1152,POINT (121418.125489344 486334.49159634),17536.0
104,1,105451,L,170,51,Amsterdam,WARENHANDEL,koopman,als in bev.register,Evangelisch Luthers,gehuwd,37,Evangelisch Luthers,Amsterdam,0,1,0,-1,470,82,44,1841,vader overleden,koopman,koopman,koopman,broer/zwager man,makelaar,broer/zwager man,240,oom/neef vrouw,koopman,broer/zwager man,38,24,105452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,596,6,4,3,3,6,61,4,5,koopman,41025,11,https://adamlink.nl/geo/district/buurt-l/119,L,"POLYGON((4.897594 52.380815,4.901754 52.378598,4.898727 52.376796,4.897057 52.375528,4.895646 52.376075,4.895664 52.376129,4.895396 52.376197,4.895006 52.37623,4.894275 52.37626,4.894007 52.376489,4.893952 52.376685,4.892202 52.377058,4.894279 52.378804,4.896846 52.380396,4.897594 52.380815))",L170,2473.0,Damrak,8.0,,L,Damrak,,8.0,,L,170.0,,L170,F,3947.0,,F3947,POINT (121666.313870006 487781.366027929),2473.0
105,1,105501,KK,243,53,Amsterdam,WARENHANDEL,koopman,als in bev.register,Gereformeerd,weduwnaar,-1,-1,-1,10,2,0,-1,330,360,119,1823,koopman,rentenier,koopman,koopman,vader man,rentenier,vader vrouw,zonder,oom/neef man,makelaar,oom/neef man,23,23,105502,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,809,6,6,5,13,6,61,4,5,koopman,41025,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK243,12749.0,,,,kk,Heerengracht,,310.0,,kk,243.0,,KK243,e,3946.0,,e3946,POINT (120900.207072842 487023.007843464),12749.0
106,1,105551,W,151,28,Amsterdam,300,ambtenaar,geen,Hersteld Luthers,ongehuwd,-1,-1,-1,0,0,0,-1,121,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,5,2,1,1,4,41,2,2,ambtenaar,30000,22,https://adamlink.nl/geo/district/buurt-w/143,W,"POLYGON((4.901114 52.36579,4.906246 52.366815,4.916692 52.363346,4.916765 52.362358,4.916407 52.362318,4.915966 52.362113,4.915623 52.361855,4.915231 52.361612,4.914593 52.361345,4.914 52.361373,4.913358 52.361506,4.912542 52.361624,4.91205 52.361576,4.911595 52.361393,4.911278 52.36109,4.911071 52.360795,4.910802 52.360612,4.910322 52.360542,4.909717 52.360623,4.909234 52.360772,4.908519 52.360769,4.908027 52.360631,4.907537 52.360342,4.907209 52.359888,4.906424 52.359462,4.904997 52.359182,4.901769 52.364479,4.901114 52.36579))",W151,25107.0,,,,w,Valckenierstraat,,51.0,,w,151.0,,W151,h,4257.0,,h4257,POINT (122549.788577623 486153.221784681),25107.0
107,1,105601,JJ,346,51,Amsterdam,80,fabrikanten,als in bev.register,Nederlands Hervormd,gehuwd,46,Evangelisch Luthers,Amsterdam,2,1,3,geen familie,57,55,19,1834,fabrikanten,vader overleden,zonder,fabrikanten,vader man,gepensioneerd,oom/neef vrouw,makelaar,broer/zwager man,schipper,geen familie,31,26,105602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,4,4,2,8,1,11,2,5,fabrikanten,21110,34,https://adamlink.nl/geo/district/buurt-jj/122,JJ,"POLYGON((4.88668 52.367613,4.886767 52.368804,4.887838 52.368759,4.888607 52.368031,4.889485 52.367234,4.88795 52.36668,4.881141 52.363469,4.880811 52.36372,4.880434 52.363794,4.880101 52.363781,4.879603 52.363715,4.879151 52.363808,4.878877 52.364116,4.878861 52.364407,4.879006 52.364679,4.879138 52.364934,4.880356 52.365136,4.880817 52.3653,4.880766 52.365459,4.88668 52.367613))",JJ346,16029.0,,,,ii,Keizersgracht,,468.0,,ii,346.0,,JJ346,e,3106.0,,e3106,POINT (120780.34425215 486639.347046714),16029.0
108,1,105651,KK,369,51,Amsterdam,TUSSENHANDEL,commissionair,als in bev.register,Doopsgezind,gehuwd,47,Nederlands Hervormd,Amsterdam,0,1,0,-1,0,229,87,1829,vader overleden,vader overleden,koopman,koopman,oom/neef man,koopman,broer/zwager man,koopman,broer/zwager vrouw,koopman,broer/zwager vrouw,27,22,105652,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,316,1,5,4,3,6,65,3,5,commissionair,42230,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK369,12877.0,,,,kk,Keizersgracht,,278.0,,kk,369.0,,KK369,e,3474.0,,e3474,POINT (120755.781606641 487157.562699739),12877.0
109,1,105701,TT,145,58,Z-Holl. steden,340,pastoor,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,2,0,-1,0,126,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,1,5,1,3,4,44,2,5,pastoor,14120,44,https://adamlink.nl/geo/district/buurt-tt/105,TT,"POLYGON((4.888458 52.380482,4.890866 52.38329,4.891042 52.388538,4.891546 52.388752,4.891191 52.389573,4.890855 52.389832,4.89023 52.389943,4.890056 52.390039,4.890237 52.390485,4.891095 52.390391,4.891702 52.390175,4.891977 52.389881,4.893515 52.385879,4.894132 52.385919,4.894378 52.384878,4.89407 52.384756,4.894266 52.383798,4.894121 52.383579,4.89431 52.383202,4.897594 52.380814,4.896846 52.380396,4.894279 52.378804,4.889932 52.379655,4.888458 52.380482))",TT145,6228.0,,,,tt,Brouwersgracht,,134.0,,tt,145.0,,TT145,d,5924.0,,d5924,POINT (121101.424530377 488169.042748886),6228.0
110,1,105751,JJ,269,61,Amsterdam,WARENHANDEL,winkelier,geen,Nederlands Hervormd,gehuwd,62,Evangelisch Luthers,Amsterdam,0,0,0,-1,291,12,4,1813,zonder,commissionair,koopman,koopman,geen familie,winkelier,geen familie,hoofdarbeider,geen familie,ambachtsman,geen familie,20,21,105752,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,307,6,2,2,2,2,22,3,6,winkelier,41030,34,https://adamlink.nl/geo/district/buurt-jj/122,JJ,"POLYGON((4.88668 52.367613,4.886767 52.368804,4.887838 52.368759,4.888607 52.368031,4.889485 52.367234,4.88795 52.36668,4.881141 52.363469,4.880811 52.36372,4.880434 52.363794,4.880101 52.363781,4.879603 52.363715,4.879151 52.363808,4.878877 52.364116,4.878861 52.364407,4.879006 52.364679,4.879138 52.364934,4.880356 52.365136,4.880817 52.3653,4.880766 52.365459,4.88668 52.367613))",JJ269,15952.0,,,,ii,Leidschestraat,,70.0,,ii,269.0,,JJ269,e,3069.0,,e3069,POINT (120796.61798919 486507.374379254),15952.0
111,1,105801,F,194,44,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,43,Nederlands Hervormd,Amsterdam,6,1,0,-1,43,44,26,1829,ambachtsman,vader overleden,winkelier,ambachtsman,vader man,koopman,broer/zwager man,zonder,oom/neef man,schipper,oom/neef vrouw,20,25,105802,ongehuwd,Amsterdam,1846,vader overleden,vader overleden,koopman,koopman,broer/zwager man,reiziger,oom/neef vrouw,zonder,7,assuradeurs,oom/neef vrouw,37,36,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,3,3,3,9,6,61,2,4,koopman,41025,6,https://adamlink.nl/geo/district/buurt-f/121,F,"POLYGON((4.887838 52.368759,4.888539 52.372223,4.888825 52.372173,4.889522 52.372247,4.890619 52.372546,4.890721 52.371456,4.890601 52.371134,4.889483 52.369665,4.889358 52.369257,4.889363 52.368755,4.888607 52.368031,4.887838 52.368759))",F194,3986.0,,,,F,Spuistraat,,200.0,,F,194.0,,F194,F,1405.0,,F1405,POINT (121090.918919379 487254.036095768),3986.0
112,1,105851,C,285,56,Amsterdam,WARENHANDEL,drogist,als in bev.register,Ned. Israelitisch,gehuwd,51,Ned. Israelitisch,Amsterdam,5,1,0,-1,317,55,19,1824,koopman,vader overleden,winkelier,koopman,vader man,vrij beroep,broer/zwager vrouw,693,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,27,21,105852,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,391,6,4,2,8,2,22,3,5,drogist,41030,3,https://adamlink.nl/geo/district/buurt-c/141,C,"POLYGON((4.900106 52.372517,4.900397 52.372436,4.900723 52.372217,4.901212 52.370906,4.901358 52.370555,4.901539 52.370337,4.901948 52.370135,4.901598 52.37002,4.900876 52.369511,4.898259 52.367379,4.896161 52.367484,4.895434 52.367454,4.898741 52.371036,4.900106 52.372517))",C285,19905.0,,,,c,Nieuwe Hoogstraat,,7.0,,c,285.0,,C285,g,3158.0,,g3158,POINT (121782.870788186 487110.563239497),19905.0
