"lp","straaturi","year"
100449,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100450,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100451,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100452,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100454,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100455,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100456,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100457,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100458,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100459,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100460,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100461,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100462,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100463,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100464,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100465,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100466,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100467,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100468,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100469,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100470,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100471,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100472,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100473,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100474,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100475,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100476,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100477,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100478,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100479,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100480,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100481,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100482,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100483,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100484,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100485,"https://adamlink.nl/geo/street/geldersekade/1459",1876
100486,"https://adamlink.nl/geo/street/kamperhoofd/5681",1876
100488,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100489,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100490,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100491,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100492,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100493,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100494,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100495,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100496,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100497,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100498,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100500,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100501,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100502,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100503,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100504,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100505,"https://adamlink.nl/geo/street/zeedijk/5154",1876
100506,"https://adamlink.nl/geo/street/kromelleboogsteeg/2541",1876
100509,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100510,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100511,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100512,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100514,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100515,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100516,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100517,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100518,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100520,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100521,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100522,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100523,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100524,"https://adamlink.nl/geo/street/oudezijds-kolk/3408",1876
100527,"https://adamlink.nl/geo/street/oudebrugsteeg/3394",1876
100528,"https://adamlink.nl/geo/street/oudebrugsteeg/3394",1876
100529,"https://adamlink.nl/geo/street/oudebrugsteeg/3394",1876
100530,"https://adamlink.nl/geo/street/oudebrugsteeg/3394",1876
100531,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100532,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100533,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100534,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100535,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100536,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100537,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100538,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100539,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100540,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100541,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100542,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100543,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100544,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100545,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100546,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100547,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100548,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100549,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100550,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100551,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100552,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100553,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100554,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100555,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100556,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100557,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100558,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100559,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100560,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100561,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100562,"https://adamlink.nl/geo/street/enge-kerksteeg/1258",1876
100563,"https://adamlink.nl/geo/street/enge-kerksteeg/1258",1876
100564,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100565,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100566,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100567,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100568,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100569,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100570,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100571,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100572,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100573,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100574,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100575,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100576,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100577,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100578,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100579,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100580,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100581,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100582,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100583,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100584,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100585,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100588,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100589,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100590,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100591,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100592,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100593,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100594,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100595,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100596,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100597,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100598,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100599,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100600,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100601,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100602,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100603,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100604,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100605,"https://adamlink.nl/geo/street/lange-niezel/2610",1876
100606,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100607,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100608,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100609,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100610,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100611,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100612,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100613,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100614,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100615,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100616,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100617,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100618,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100619,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100620,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100621,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100623,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100624,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100625,"https://adamlink.nl/geo/street/enge-kerksteeg/1258",1876
100626,"https://adamlink.nl/geo/street/enge-kerksteeg/1258",1876
100627,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100628,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100629,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100630,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100631,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100632,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100634,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100635,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100637,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100638,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100639,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100640,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100641,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100642,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100643,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100644,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100645,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100646,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100647,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100648,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100649,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100650,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100651,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100652,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100653,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100654,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100655,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100656,"https://adamlink.nl/geo/street/wijde-kerksteeg/5012",1876
100657,"https://adamlink.nl/geo/street/zoetenaam-steegje/5488",1876
100658,"https://adamlink.nl/geo/street/zoetenaam-steegje/5488",1876
100660,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100661,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100662,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100663,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100664,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100665,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100666,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100667,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100668,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100669,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100670,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100671,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100672,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100673,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100674,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100675,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100676,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100677,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100678,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100679,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100680,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100681,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100682,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100683,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100684,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100685,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100686,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100687,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100688,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100689,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100690,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100691,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100694,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100695,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100696,"https://adamlink.nl/geo/street/goldbergersteeg/6089",1876
100697,"https://adamlink.nl/geo/street/betlehemsteeg/5839",1876
100698,"https://adamlink.nl/geo/street/betlehemsteeg/5839",1876
100699,"https://adamlink.nl/geo/street/betlehemsteeg/5839",1876
100700,"https://adamlink.nl/geo/street/betlehemsteeg/5839",1876
100701,"https://adamlink.nl/geo/street/betlehemsteeg/5839",1876
100702,"https://adamlink.nl/geo/street/betlehemsteeg/5839",1876
100703,"https://adamlink.nl/geo/street/betlehemsteeg/5839",1876
100704,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100705,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100706,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100707,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100708,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100709,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100710,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100711,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100712,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100713,"https://adamlink.nl/geo/street/oudekerksplein/3398",1876
100714,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100715,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100716,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100717,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100718,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100719,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100720,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100721,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100722,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100723,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100724,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100725,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100726,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100727,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100728,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100729,"https://adamlink.nl/geo/street/trompetterssteeg/4515",1876
100730,"https://adamlink.nl/geo/street/trompetterssteeg/4515",1876
100732,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100733,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100734,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100735,"https://adamlink.nl/geo/street/dollebegijnensteeg/1055",1876
100736,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100737,"https://adamlink.nl/geo/street/oudezijds-voorburgwal/3409",1876
100738,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100739,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100740,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100741,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100742,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100743,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100744,"https://adamlink.nl/geo/street/sint-annendwarsstraat/4094",1876
100745,"https://adamlink.nl/geo/street/warmoesstraat/4883",1876
100746,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100747,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100748,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
100749,"https://adamlink.nl/geo/street/sint-annenstraat/4095",1876
