caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,128051,7,387,51,1,207,240,1,8,1,38,8,1,7,0,0,-1,111,26,38,1833,0,0,310,410,2,410,7,260,6,321,7,30,20,128052,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,5,3,3,9,2,24,2,5
1,128101,35,419,34,1,260,420,1,1,1,33,7,1,3,3,0,-1,92,97,26,1845,420,0,420,210,6,610,7,650,7,540,7,25,20,128102,1,1,1850,420,0,420,420,1,210,6,680,2,540,5,30,29,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,4,4,3,8,4,42,3,3
1,128151,12,152,33,1,320,410,1,1,1,30,2,1,4,3,0,-1,0,199,0,1845,0,0,410,610,2,455,2,232,5,110,5,24,21,128152,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,199,1,5,1,9,4,41,2,3
1,128201,3,103,45,1,192,220,1,9,1,44,9,1,1,2,1,2,129,72,65,1835,0,610,610,610,4,610,5,540,7,230,7,27,26,128202,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,266,5,4,4,6,2,22,3,4
1,128351,23,45,52,1,193,223,1,1,1,49,7,1,4,0,0,-1,47,54,50,1825,310,210,220,310,1,210,4,322,2,210,7,23,21,128352,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,3,4,4,6,2,22,2,5
1,128401,4,118,51,21,196,220,1,1,1,50,1,1,5,1,2,2,98,115,15,1832,220,220,443,220,1,220,4,410,7,650,5,30,29,128402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228,4,5,2,10,2,22,3,5
1,128451,22,459,33,1,360,540,1,9,1,32,9,5,0,2,0,-1,0,176,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,1,5,1,4,5,54,2,3
1,128501,44,477,73,1,191,610,1,6,1,53,6,1,5,2,0,-1,86,60,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,4,4,3,9,6,61,2,7
1,128551,23,464,58,1,360,540,1,2,1,59,2,1,0,3,3,2,75,352,87,1825,411,0,410,411,1,232,2,610,6,540,5,30,31,128552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,514,4,6,4,8,5,54,4,5
1,128601,28,20,43,1,191,221,1,6,1,43,1,1,3,1,0,-1,63,65,38,1841,221,222,540,221,1,222,4,540,2,540,5,30,31,128602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,4,4,3,6,2,22,2,4
1,128651,4,217,30,1,41,234,1,1,1,36,6,1,4,1,0,-1,52,92,8,1847,0,0,221,210,2,210,2,540,7,220,7,24,30,128652,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152,4,4,2,7,2,23,2,3
1,128701,23,16,33,1,32,214,1,8,1,30,8,1,4,2,0,-1,114,71,62,1846,0,222,680,210,3,220,3,140,3,222,5,26,22,128702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,5,4,4,8,2,21,3,3
1,128751,26,14,44,5,224,120,1,1,1,50,1,2,3,4,0,-1,187,733,237,1831,411,120,530,411,1,120,4,421,7,120,5,21,28,128752,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1157,5,6,5,9,1,12,5,4
1,128801,43,82,60,1,190,610,1,5,1,44,5,8,9,2,0,-1,0,197,25,1820,680,234,220,680,1,234,4,690,3,690,7,27,21,128802,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,1,5,3,13,6,61,3,6
1,128851,25,671,32,1,194,610,1,9,1,26,9,5,0,2,0,-1,0,74,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,1,4,4,4,6,61,2,3
1,128901,24,31,44,32,207,240,1,8,1,44,8,32,0,1,2,3,141,80,123,1846,0,0,696,698,2,443,2,322,7,610,7,36,47,128902,1,32,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,344,5,4,5,5,2,24,3,4
1,128951,43,332,53,18,360,540,3,1,1,55,2,1,0,3,0,-1,219,213,0,1826,610,0,610,610,1,540,6,321,2,0,0,26,33,128952,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,432,5,5,1,5,5,54,3,5
1,129001,35,310,54,1,303,233,1,4,3,-1,-1,-1,0,1,1,3,58,100,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,245,4,5,4,3,2,23,3,5
1,129101,2,259,40,32,192,610,1,8,1,37,8,12,0,2,0,-1,0,86,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,1,4,3,4,6,61,2,4
1,129051,10,62,49,1,198,610,2,9,1,39,1,21,0,1,4,3,138,53,38,1839,0,610,650,610,2,540,6,610,4,230,7,34,26,129052,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,5,4,3,7,6,61,3,4
1,129151,3,28,46,1,162,212,1,1,1,34,1,1,8,2,0,-1,47,50,58,1835,410,0,212,410,1,540,2,410,7,410,7,27,28,129152,1,1,1852,321,0,212,251,7,251,7,220,7,610,7,44,33,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,3,4,4,12,2,21,2,4
1,129201,4,196,39,1,193,611,1,8,1,34,8,1,3,1,1,2,83,77,36,1840,680,540,540,680,2,540,2,210,5,610,5,26,20,129202,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,4,4,3,7,6,61,2,3
1,129251,43,426,64,1,243,690,1,1,1,54,1,16,4,1,0,-1,0,92,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,1,4,4,7,6,69,2,6
1,129301,25,202,61,3,193,610,1,1,1,58,1,1,0,0,1,3,83,61,58,1816,310,210,321,310,1,210,4,340,3,210,7,23,32,129302,1,1,1837,540,0,610,540,1,340,2,210,7,410,7,44,41,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,4,4,4,3,6,61,3,6
1,129351,28,190,56,1,103,210,1,1,1,58,1,1,4,0,0,-1,83,29,32,1821,0,310,310,540,7,310,7,210,7,310,4,23,26,129352,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,4,3,3,6,2,21,2,5
1,129401,3,493,37,1,193,610,1,1,1,39,1,1,6,1,0,-1,64,38,28,1845,610,0,252,252,3,252,7,252,7,252,7,28,30,129402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4,3,3,9,6,61,2,3
1,129451,23,431,54,4,41,234,1,8,1,41,8,1,6,2,0,-1,84,83,58,1838,410,0,234,410,1,441,2,610,7,610,7,28,26,129452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,4,4,4,10,2,23,3,5
1,129501,44,470,55,1,61,210,1,7,1,43,7,6,2,2,0,-1,63,45,26,1823,0,211,220,211,0,0,0,0,0,0,0,25,19,129502,1,1,1841,0,0,210,220,2,698,7,610,7,340,7,42,31,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,4,3,3,6,2,21,2,5
1,129551,23,472,32,1,255,232,1,1,1,26,11,1,2,6,1,1,0,535,0,1849,456,540,232,540,3,430,3,130,6,610,6,28,21,129552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,535,1,6,1,11,2,23,4,3
1,129601,2,25,46,1,238,680,1,8,1,36,8,1,3,1,0,-1,325,176,198,1836,680,540,680,680,1,540,4,540,2,610,2,28,19,129602,1,1,1852,0,0,680,550,5,650,2,120,6,210,2,44,34,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,699,6,5,5,6,6,68,4,4
1,129651,36,116,46,1,257,443,1,1,1,46,6,1,1,1,1,3,0,135,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,1,5,3,5,4,44,2,4
1,129701,42,88,41,1,230,650,1,7,1,45,1,1,5,2,0,-1,0,124,237,1842,0,0,321,322,6,611,6,540,6,650,7,29,33,129702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,1,5,5,9,6,65,3,4
1,129751,11,61,25,19,102,210,1,1,3,-1,-1,-1,0,1,1,2,63,80,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,4,4,3,3,2,21,2,2
1,129801,22,37,31,1,207,240,1,8,1,37,8,1,2,1,1,2,0,52,123,1845,0,698,240,310,5,0,0,0,0,310,7,23,29,129802,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,1,4,5,6,2,24,2,3
1,129851,24,209,51,1,239,651,1,1,1,44,1,5,12,5,0,-1,113,219,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,505,5,5,5,19,6,65,4,5
1,129901,43,87,42,1,238,680,1,1,1,35,1,26,2,2,2,2,92,140,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129902,-1,-1,1848,0,0,680,610,2,610,2,610,5,680,2,37,30,2,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,4,5,4,8,6,68,3,4
1,129951,29,385,80,11,255,231,1,1,1,65,1,3,1,2,0,-1,0,124,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,1,5,1,5,2,23,2,8
1,130001,11,244,59,6,193,220,1,1,1,57,1,24,1,2,2,2,270,87,69,1819,0,689,610,689,4,350,5,0,0,0,0,25,23,130002,1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,6,4,4,7,2,22,3,5
1,130051,10,568,56,11,230,650,1,8,1,39,8,1,2,2,1,1,0,191,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,1,5,4,7,6,65,3,5
1,130101,9,15,35,1,61,110,1,7,1,37,7,1,3,1,0,-1,0,56,65,1841,0,0,210,540,3,680,6,110,7,321,7,22,24,130102,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,1,4,4,6,1,11,2,3
1,130151,21,114,54,24,167,110,1,1,1,52,1,10,2,1,0,-1,59,78,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,4,4,1,5,1,11,2,5
1,130201,35,163,62,1,239,651,1,8,3,-1,-1,-1,0,1,2,2,0,94,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,1,4,4,4,6,65,2,6
1,130251,43,250,67,5,191,610,1,5,2,-1,-1,-1,2,4,0,-1,150,277,58,1812,510,0,610,540,6,510,6,610,3,232,7,26,21,130252,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,5,6,4,7,6,61,3,6
1,130351,36,337,41,1,360,510,3,1,1,32,1,1,0,3,0,-1,85,164,0,1850,0,0,540,130,3,321,3,232,7,420,7,28,29,130352,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,249,4,5,1,5,5,51,3,4
1,130401,28,505,48,1,251,231,1,8,3,-1,-1,-1,0,2,3,2,64,218,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,4,5,4,6,2,23,3,4
1,130451,43,334,55,3,350,550,2,1,1,48,1,1,6,2,0,-1,14,212,0,1824,0,540,231,540,4,689,7,0,0,0,0,25,25,130452,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226,2,5,1,10,5,55,3,5
1,130501,8,68,26,16,195,610,1,1,1,25,1,1,0,1,0,-1,97,87,56,1853,410,650,610,610,5,540,5,540,5,540,5,25,24,130502,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,4,4,4,3,6,61,3,2
1,130551,24,121,53,3,190,610,1,8,1,57,8,12,3,3,0,-1,554,155,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,781,6,5,4,8,6,61,4,5
1,130601,24,343,51,1,168,213,1,6,1,39,7,1,0,5,2,3,77,131,87,1844,0,0,213,650,2,210,2,210,6,410,7,41,29,130602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,295,4,5,4,9,2,21,3,5
1,130651,39,614,45,1,210,250,1,7,3,-1,-1,-1,0,2,0,-1,162,48,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,5,3,2,3,2,25,3,4
1,130701,27,485,29,1,230,650,1,2,1,22,2,1,0,2,0,-1,0,162,106,1851,0,610,610,540,6,120,3,540,6,540,6,27,19,130702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,268,1,5,5,4,6,65,3,2
1,130751,23,397,29,1,360,540,3,1,3,-1,-1,-1,0,5,0,-1,0,664,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,664,1,6,1,6,5,54,4,2
1,130801,2,40,62,1,193,612,1,8,1,58,8,18,4,2,0,-1,319,169,119,1817,610,0,540,610,1,540,3,680,6,610,7,25,21,130802,1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,607,6,5,5,8,6,61,4,6
1,130851,35,420,39,1,191,610,1,2,1,40,2,33,3,2,0,-1,13,115,62,1844,610,540,610,540,2,650,7,443,7,610,7,30,31,130852,2,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,2,5,4,7,6,61,2,3
1,130901,13,333,74,1,230,650,2,1,3,-1,-1,-1,0,1,0,-1,244,69,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,321,5,4,2,2,6,65,3,7
1,130951,9,45,50,1,194,610,1,6,1,41,6,1,2,1,0,-1,58,131,148,1836,410,110,610,410,1,110,4,120,7,680,7,33,24,130952,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,4,5,5,5,6,61,3,5
1,131001,13,431,35,1,190,610,1,8,1,40,8,5,8,3,0,-1,143,145,380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,668,5,5,6,13,6,61,4,3
1,131051,24,119,43,1,360,540,3,1,1,37,2,1,7,4,0,-1,0,212,0,1845,540,451,442,540,1,610,3,232,5,453,6,34,28,131052,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,1,5,1,13,5,54,3,4
1,131101,11,239,80,4,190,610,0,8,1,76,8,4,2,0,0,-1,190,71,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,299,5,4,3,4,6,61,3,8
1,131151,34,44,36,1,32,214,1,8,3,-1,-1,-1,0,1,4,3,90,60,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,4,4,4,6,2,21,3,3
1,131201,29,462,41,5,238,680,1,1,1,42,1,10,7,2,1,2,0,109,14,1839,410,540,321,540,7,220,7,210,7,253,7,26,27,131202,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,1,5,2,12,6,68,2,4
1,131251,11,105,39,5,192,610,1,8,1,36,8,5,0,2,0,-1,0,130,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,1,5,4,4,6,61,2,3
1,131301,22,786,58,5,360,540,3,1,1,52,1,1,4,2,0,-1,64,157,0,1827,410,0,540,610,2,540,7,234,7,0,0,32,27,131302,1,5,1833,410,0,530,410,1,452,2,410,2,610,6,37,21,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,4,5,1,8,5,54,3,5
1,131351,8,157,28,4,323,410,1,1,1,24,1,1,0,1,1,1,0,162,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,1,5,1,4,4,41,2,2
1,131401,15,207,53,1,193,610,1,9,1,53,9,1,5,1,1,2,62,24,38,1832,0,0,610,540,6,700,7,650,7,610,7,31,31,131402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,4,3,3,9,6,61,2,5
1,131451,33,467,53,1,190,610,1,1,1,42,1,1,3,3,0,-1,228,304,320,1825,610,610,610,610,1,610,4,610,3,540,5,24,28,131452,1,1,1833,530,0,610,540,5,650,5,650,2,540,2,33,22,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,852,5,6,6,8,6,61,4,5
1,131501,8,12,37,1,41,234,1,1,3,-1,-1,-1,0,1,2,2,0,74,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,1,4,3,4,2,23,2,3
1,131551,10,543,53,1,192,610,1,4,1,45,4,27,3,2,1,3,0,140,119,1827,0,0,321,650,5,321,5,0,0,0,0,26,25,131552,1,28,1843,0,0,610,220,3,455,7,230,7,410,7,42,34,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259,1,5,5,8,6,61,3,5
